id_siswa,jenis_kelamin,jam_belajar_per_hari,presentase_kehadiran,nilai_tugas,nilai_UTS,nilai_UAS,nilai_partisipasi,akses_internet,kelas_tambahan,pendidikan_orang_tua,jam_tidur,nilai_keseluruhan,nilai
104194,1,8.53,81.02,53.27,63.7,96.32,76.07,1,1,0,8.19,76.0,2.0
104195,0,1.84,98.76,40.29,47.03,48.34,54.63,1,0,2,8.73,52.0735,0.0
104196,1,7.65,50.63,91.14,29.58,79.85,22.61,1,0,0,6.76,60.8945,1.0
104197,1,9.64,59.56,44.85,35.45,35.7,79.9,1,0,0,8.06,44.273500000000006,0.0
104198,1,7.11,72.51,50.58,46.8,76.54,91.4,0,1,2,6.72,64.99600000000001,1.0
104199,1,6.14,50.21,79.46,98.22,62.2,20.94,1,1,0,4.17,69.332,1.0
104200,0,9.51,41.33,77.85,97.43,69.84,16.04,0,1,2,8.78,70.10849999999999,2.0
104201,0,4.99,60.22,86.03,87.07,42.89,86.49,0,1,3,8.09,68.656,1.0
104202,0,6.39,91.92,42.87,42.44,60.35,55.09,1,1,2,7.77,55.0075,1.0
104203,0,5.29,42.61,54.66,58.12,83.64,70.71,1,0,0,6.21,66.068,1.0
104204,0,9.4,65.74,38.81,57.98,83.7,49.73,0,0,1,8.71,63.09899999999999,1.0
104205,0,1.68,85.73,67.87,54.02,46.63,47.12,0,1,2,6.45,56.68450000000001,1.0
104206,0,5.51,97.19,50.48,28.37,54.68,36.97,1,1,2,7.6,49.7425,0.0
104207,0,7.18,99.13,78.23,65.09,30.27,60.66,0,0,2,4.5,58.492,1.0
104209,0,6.25,97.02,34.18,85.14,38.87,74.55,0,1,1,6.12,58.88249999999999,1.0
104210,1,9.18,42.13,60.28,76.85,50.56,59.45,0,1,2,6.91,59.1225,1.0
104211,0,9.48,84.76,97.07,51.46,83.13,86.28,0,0,1,8.03,78.4785,2.0
104212,1,1.58,78.56,92.36,73.54,65.72,92.89,0,1,1,5.2,77.00399999999999,2.0
104213,1,4.62,54.97,99.58,42.48,85.48,91.05,1,1,2,7.87,75.056,2.0
104214,1,1.21,70.44,59.18,44.89,82.84,64.11,0,1,0,8.45,65.50750000000001,1.0
104215,1,3.96,47.77,33.26,48.56,71.1,38.69,0,1,3,8.09,52.323,0.0
104216,0,5.83,92.3,51.42,84.78,64.99,42.15,1,1,1,7.11,67.6705,1.0
104217,1,9.2,61.47,77.3,40.8,95.19,68.73,0,1,0,8.05,71.99650000000001,2.0
104218,0,8.62,77.56,39.46,67.21,69.85,74.08,0,1,3,8.39,64.306,1.0
104219,0,2.15,49.53,51.0,40.04,63.8,24.52,1,1,2,6.78,49.945,0.0
104220,1,1.84,52.37,33.93,46.38,90.84,99.82,1,0,0,8.05,65.39399999999999,1.0
104221,0,6.3,99.52,63.25,42.66,35.0,19.68,1,0,3,6.11,47.485,0.0
104222,1,5.79,85.19,44.62,73.38,75.92,64.64,0,0,0,6.61,68.824,1.0
104223,1,3.4,97.72,36.39,64.5,37.91,57.79,0,0,2,4.26,52.22249999999999,0.0
104224,0,9.1,57.75,58.79,79.1,87.39,63.19,1,0,3,8.42,74.21350000000001,2.0
104225,0,9.35,49.87,54.59,41.5,85.49,58.04,0,1,0,4.7,62.0055,1.0
104226,1,4.62,70.18,67.63,25.69,65.25,15.21,0,1,3,5.38,51.325,0.0
104227,0,9.01,69.68,82.43,76.04,76.27,99.63,1,0,2,5.59,79.12150000000001,2.0
104228,0,4.46,50.5,37.88,33.61,84.08,98.31,1,1,0,4.58,60.2875,1.0
104229,0,7.63,83.99,85.38,43.47,63.83,57.19,1,0,1,8.61,64.402,1.0
104230,1,5.28,61.71,31.84,47.93,93.42,28.75,1,0,3,8.85,60.0935,1.0
104231,1,2.1,51.18,61.02,81.01,60.59,26.46,1,0,3,8.33,61.42700000000001,1.0
104232,0,9.35,59.92,71.12,71.94,92.44,15.13,1,1,3,5.73,72.06800000000001,2.0
104233,0,5.09,73.82,96.99,38.82,70.79,65.07,1,1,3,4.28,67.7685,1.0
104234,0,7.61,83.59,70.17,69.84,59.84,53.04,0,1,3,4.91,66.101,1.0
104235,0,4.3,68.91,41.11,78.11,30.29,47.47,0,1,3,7.86,49.989,0.0
104236,0,1.17,71.54,66.23,54.17,50.69,57.27,0,0,2,5.43,57.41100000000001,1.0
104237,1,1.9,48.34,57.7,43.45,90.75,88.56,0,1,0,8.46,67.855,1.0
104238,0,5.47,94.88,63.55,75.92,60.01,16.36,1,0,1,8.18,63.8175,1.0
104239,1,7.21,95.72,43.8,70.82,59.5,58.97,1,1,3,5.18,62.75899999999999,1.0
104240,0,4.01,81.01,65.06,30.84,64.26,73.09,0,0,1,7.47,58.623000000000005,1.0
104241,1,7.26,41.06,40.5,75.0,50.04,97.36,1,0,0,6.21,58.20600000000001,1.0
104242,0,7.29,72.22,82.08,61.64,64.41,76.57,1,0,0,5.07,69.24849999999999,1.0
104243,1,7.34,77.75,71.57,81.5,56.3,59.33,1,0,0,6.95,68.102,1.0
104244,0,5.43,99.68,35.5,39.3,93.66,79.01,0,0,1,8.19,67.575,1.0
104245,1,9.23,99.76,92.27,44.37,69.48,99.74,0,1,2,8.63,73.81450000000001,2.0
104246,1,5.4,91.46,73.15,65.75,88.39,89.99,0,0,3,4.29,80.149,2.0
104247,1,5.05,43.83,52.13,61.13,78.08,18.02,0,1,0,6.09,59.221500000000006,1.0
104248,1,2.79,97.2,33.19,53.98,44.88,61.73,1,1,1,7.02,51.734,0.0
104249,1,3.77,76.76,74.26,80.95,90.74,80.78,1,1,3,5.69,82.6025,2.0
104250,1,1.38,88.05,56.14,67.36,36.11,70.47,0,0,3,5.59,56.5585,1.0
104251,0,6.7,64.43,93.53,78.27,61.4,47.53,0,1,0,7.86,70.95949999999999,2.0
104252,1,3.24,59.18,32.44,36.49,46.74,39.02,1,1,1,7.91,41.7895,0.0
104253,0,3.74,67.79,32.74,79.67,67.63,66.43,0,0,0,7.64,63.558,1.0
104254,0,7.94,48.81,96.45,59.61,51.0,47.11,0,0,0,8.49,61.6345,1.0
104255,0,3.94,61.42,97.54,27.53,80.6,45.28,0,0,0,6.47,65.2705,1.0
104256,0,3.18,91.46,31.94,42.59,95.58,85.31,0,1,0,7.94,68.1655,1.0
104257,0,2.52,42.28,80.12,26.93,79.64,38.41,1,1,3,4.06,58.6995,1.0
104258,1,7.97,49.05,45.5,59.27,54.87,68.04,0,0,3,8.94,54.831,0.0
104259,1,2.17,47.51,79.1,49.44,72.0,88.61,0,0,3,8.6,66.992,1.0
104260,1,5.08,64.18,90.81,99.06,92.2,65.96,1,0,0,8.21,88.21100000000001,3.0
104261,0,5.56,99.82,37.06,90.14,48.9,54.35,1,1,3,6.94,62.479,1.0
104262,1,7.19,50.4,46.71,86.93,38.27,13.18,1,1,2,6.72,50.827,0.0
104263,1,6.7,48.73,31.69,62.58,39.15,71.34,1,1,1,4.75,47.6925,0.0
104264,1,8.3,94.9,33.07,85.53,64.64,99.78,1,0,0,4.27,70.0885,2.0
104265,1,1.4,92.92,32.07,45.02,81.25,82.76,1,1,0,5.28,63.6745,1.0
104266,1,3.67,41.93,86.05,67.05,76.01,67.1,1,1,3,4.75,71.47899999999998,2.0
104267,0,3.52,85.1,50.88,54.47,61.77,52.22,1,0,0,6.8,59.145,1.0
104268,1,2.31,79.33,64.52,37.85,81.05,30.19,1,1,1,5.66,61.68599999999999,1.0
104269,0,3.6,86.06,85.15,30.45,74.38,72.29,1,1,3,5.94,66.5105,1.0
104270,0,3.79,69.67,64.65,66.87,73.98,25.96,0,1,1,4.13,65.1035,1.0
104271,0,5.7,99.48,60.04,32.32,44.17,89.83,1,1,2,6.74,54.4785,0.0
104272,0,6.97,42.63,30.81,78.85,51.88,41.86,1,0,1,7.28,52.4815,0.0
104273,0,4.43,54.06,69.76,94.11,54.11,45.98,1,0,3,5.67,66.422,1.0
104274,1,7.48,63.79,38.73,37.16,86.57,29.44,0,0,0,4.66,56.6585,1.0
104275,1,4.03,66.99,83.53,60.32,84.26,53.35,1,0,1,7.52,73.31099999999999,2.0
104276,1,3.61,95.28,48.04,80.41,47.69,71.24,1,1,0,4.64,63.054,1.0
104277,0,5.87,73.6,77.19,46.51,33.86,37.25,0,0,2,8.08,50.0015,0.0
104278,1,1.21,42.71,75.24,94.06,83.74,73.17,1,0,2,6.73,79.46,2.0
104279,1,1.72,64.47,73.17,91.63,58.69,65.85,1,0,2,5.19,71.115,2.0
104280,0,4.76,64.99,48.69,32.78,45.39,43.51,0,0,2,8.49,44.6695,0.0
104281,0,9.49,97.93,48.7,27.05,38.19,38.15,1,1,0,4.71,43.477,0.0
104282,0,7.49,75.95,90.41,98.23,30.9,87.52,1,1,1,7.01,69.8015,1.0
104283,0,1.79,78.14,30.9,96.74,59.94,11.07,1,1,3,7.09,60.26499999999999,1.0
104284,1,8.62,82.8,42.71,56.67,53.78,74.43,1,1,0,4.19,57.2555,1.0
104285,0,7.59,86.2,72.71,28.79,78.75,47.55,1,0,2,7.05,62.67700000000001,1.0
104286,0,6.5,78.1,87.19,71.42,98.37,74.59,1,0,0,7.47,84.9915,2.0
104287,1,8.38,54.23,55.08,47.01,44.47,55.68,1,0,2,8.55,49.324,0.0
104288,1,4.64,92.44,75.74,95.25,47.01,17.55,0,0,1,7.54,66.413,1.0
104289,0,2.99,83.93,69.0,84.6,53.61,98.38,0,1,1,6.42,71.9445,2.0
104290,1,5.61,84.51,34.52,73.72,62.62,17.74,1,1,3,8.27,57.476,1.0
104291,0,5.94,99.79,73.52,46.34,78.84,24.26,1,0,2,5.77,66.28800000000001,1.0
104292,0,5.84,88.15,86.97,77.6,54.64,47.83,1,1,1,8.28,69.51599999999999,1.0
104293,1,6.09,89.75,99.47,46.69,37.29,95.02,1,0,1,8.22,63.095000000000006,1.0
104294,1,9.54,97.08,32.07,27.82,81.12,36.38,0,0,1,7.02,55.10699999999999,1.0
104295,0,9.12,49.07,76.2,63.13,85.62,61.18,1,0,1,5.72,72.0145,2.0
104296,0,8.88,69.86,59.02,61.65,47.34,56.93,0,1,3,6.96,56.4645,1.0
104297,0,8.21,74.83,30.69,82.23,39.57,39.71,0,1,0,8.53,51.99900000000001,0.0
104298,1,9.49,59.76,73.01,89.93,66.95,72.67,0,0,3,7.18,73.76,2.0
104299,0,1.89,90.36,38.57,51.59,44.58,55.13,1,1,1,8.2,50.7635,0.0
104300,0,3.39,85.75,56.5,58.71,56.19,62.05,1,0,0,5.72,60.424,1.0
104301,0,5.46,83.25,48.3,60.28,84.42,28.91,1,1,2,5.46,65.493,1.0
104302,0,8.62,99.83,55.28,49.32,45.37,93.39,0,0,3,5.28,58.587500000000006,1.0
104303,0,5.55,55.56,64.49,80.75,86.44,19.95,1,0,0,6.46,70.89049999999999,2.0
104304,1,7.73,84.13,55.14,64.16,77.18,72.12,1,1,3,6.16,69.706,1.0
104305,0,2.25,73.08,68.69,93.55,45.38,89.73,1,1,3,8.27,69.2895,1.0
104306,0,3.27,58.78,46.71,73.77,66.85,17.56,1,0,1,4.56,58.816,1.0
104307,0,7.59,49.64,74.48,40.89,72.98,12.59,1,0,0,6.77,56.8845,1.0
104308,0,2.48,93.75,89.76,37.36,44.02,39.98,1,0,2,6.02,56.072,1.0
104309,1,4.16,75.73,45.68,52.93,40.15,81.1,0,1,0,8.69,52.104,0.0
104310,1,3.38,89.5,65.55,51.02,67.18,74.56,0,1,0,7.94,65.784,1.0
104311,1,4.15,72.72,75.41,55.53,78.57,83.99,1,0,1,6.17,72.135,2.0
104312,0,7.37,53.2,69.52,38.77,62.55,45.77,0,1,0,7.2,55.386,1.0
104313,0,4.31,60.25,55.6,98.37,34.9,99.44,0,1,2,7.73,63.8965,1.0
104314,1,6.0,62.89,74.95,35.93,94.76,42.95,1,0,3,4.36,67.7225,1.0
104315,1,1.9,98.38,31.98,73.95,78.65,82.48,1,0,1,7.37,70.49700000000001,2.0
104316,1,8.25,40.34,55.89,25.98,73.48,41.57,0,0,1,4.7,51.582,0.0
104317,0,4.33,99.14,67.28,55.52,75.05,29.66,0,0,0,4.94,66.48349999999999,1.0
104318,0,6.84,98.83,31.44,48.19,57.9,40.3,0,0,0,6.31,52.5135,0.0
104319,1,7.53,99.77,65.54,53.65,98.91,27.34,0,1,3,8.9,73.85,2.0
104320,1,2.89,68.6,75.8,62.36,39.29,21.62,0,0,0,8.76,53.5235,0.0
104321,1,8.96,97.83,83.14,70.03,81.74,42.76,0,1,1,8.51,76.8035,2.0
104322,0,6.55,63.74,37.94,68.76,59.46,23.21,0,0,0,4.17,54.284,0.0
104323,0,4.86,41.58,99.34,72.3,91.68,55.21,0,0,1,8.26,79.71000000000001,2.0
104324,0,2.64,53.46,72.43,88.34,80.21,13.19,0,1,2,7.88,71.3095,2.0
104325,1,9.48,96.72,55.42,91.5,69.36,48.82,1,1,1,6.49,72.789,2.0
104326,1,7.8,40.83,47.44,80.29,95.64,96.22,0,1,1,5.63,76.73949999999999,2.0
104327,0,2.87,72.76,70.1,30.92,93.87,42.3,0,1,1,7.78,66.1105,1.0
104328,1,4.04,44.54,91.72,97.1,33.66,22.39,1,0,3,4.54,61.093,1.0
104329,0,8.29,57.18,66.44,96.05,43.48,37.47,0,1,2,7.25,61.98349999999999,1.0
104330,1,7.26,45.29,76.3,78.38,77.32,81.22,1,1,1,7.36,74.56799999999998,2.0
104331,1,7.89,91.57,55.04,63.81,94.53,38.23,0,1,0,6.77,73.026,2.0
104332,1,4.97,75.46,57.17,43.8,60.12,44.51,0,1,0,8.39,55.423,1.0
104333,1,7.45,94.13,50.03,81.73,32.68,80.99,1,1,1,5.65,59.38849999999999,1.0
104334,0,4.48,81.3,79.39,90.84,75.03,33.45,1,0,0,6.39,76.3235,2.0
104335,1,2.9,98.26,55.14,74.89,43.63,53.05,0,1,0,7.79,60.152,1.0
104336,0,6.69,70.59,43.35,72.18,68.66,15.69,1,1,3,7.58,59.37400000000001,1.0
104337,0,9.78,78.32,55.86,39.48,56.93,25.67,0,1,2,6.81,51.3665,0.0
104338,0,3.8,74.58,89.77,51.83,69.06,28.85,0,1,0,5.36,65.4255,1.0
104339,1,5.15,69.06,81.68,79.24,95.27,51.72,1,0,2,5.47,81.5685,2.0
104340,0,7.07,90.76,53.42,26.27,64.01,83.89,1,0,0,7.71,57.120000000000005,1.0
104341,0,5.87,78.67,93.48,73.09,32.42,41.91,1,0,1,4.03,60.37350000000001,1.0
104342,0,8.59,88.08,35.24,82.5,70.66,44.24,0,1,1,7.26,65.636,1.0
104343,1,7.86,87.18,33.48,50.1,52.8,37.09,0,0,2,5.24,50.128,0.0
104344,1,1.52,51.46,38.92,30.71,84.47,38.84,1,0,2,7.36,54.056,0.0
104345,0,9.99,79.01,38.15,86.43,62.89,46.32,1,0,2,4.93,63.782,1.0
104346,1,7.77,51.98,36.15,35.64,81.9,90.95,0,1,2,5.88,59.098,1.0
104347,0,8.78,75.0,76.29,52.81,93.62,12.19,1,1,1,7.77,69.94650000000001,1.0
104348,0,6.86,80.65,72.06,78.04,55.36,66.21,0,0,0,7.78,67.98400000000001,1.0
104349,1,8.71,99.83,75.33,86.27,99.26,89.89,0,0,1,5.05,90.3465,3.0
104350,0,2.01,41.83,78.19,89.68,40.49,47.53,1,1,2,5.88,61.1655,1.0
104351,1,4.13,45.47,82.98,64.78,75.08,68.58,0,1,3,6.51,70.47399999999999,2.0
104352,1,8.89,44.62,44.5,60.69,32.43,62.71,1,1,0,6.94,46.15599999999999,0.0
104353,0,2.81,63.9,73.56,88.62,44.91,40.48,0,1,1,7.71,63.023500000000006,1.0
104354,1,1.7,89.3,70.6,67.23,74.36,22.37,1,0,3,4.12,68.1205,1.0
104355,1,8.09,90.64,96.06,68.4,33.23,29.77,0,0,0,4.58,59.9835,1.0
104356,0,8.52,84.22,46.27,57.55,37.13,15.17,1,0,1,4.79,46.57600000000001,0.0
104357,0,2.46,93.81,34.11,52.96,50.37,78.83,1,0,0,4.95,54.9555,0.0
104358,1,8.69,59.37,75.74,61.04,70.29,57.95,0,0,3,4.15,66.7415,1.0
104359,1,7.18,45.29,81.81,52.36,31.12,80.71,1,0,2,8.6,52.944,0.0
104360,0,5.68,43.49,49.82,50.77,63.76,36.12,1,1,0,4.81,52.9335,0.0
104361,1,8.47,91.13,69.96,99.52,73.8,82.42,0,0,2,4.37,82.057,2.0
104362,1,4.77,83.83,34.17,50.22,58.18,37.83,1,0,1,6.36,51.918,0.0
104363,1,2.75,81.92,97.2,44.23,34.73,20.92,1,1,1,8.71,52.937,0.0
104364,1,3.56,60.38,37.69,51.54,72.76,58.04,0,0,0,8.82,57.73100000000001,1.0
104365,1,5.55,62.79,34.73,69.31,72.41,95.08,1,1,0,7.38,65.404,1.0
104366,1,5.78,97.49,33.09,93.32,65.42,47.3,0,0,3,4.89,67.324,1.0
104367,1,8.25,43.83,59.91,84.09,78.52,56.38,1,0,2,4.02,70.5075,2.0
104368,0,8.12,86.42,36.8,88.17,44.55,50.62,0,1,0,5.68,58.699,1.0
104369,0,6.23,58.58,82.13,89.43,77.5,51.17,1,1,0,4.63,76.88350000000001,2.0
104370,0,8.03,42.34,92.92,94.04,41.3,29.29,1,1,0,7.78,63.712,1.0
104371,0,2.73,84.55,48.22,42.63,57.49,48.02,0,0,0,8.85,53.68,0.0
104372,0,1.45,59.85,74.01,59.38,34.73,54.72,1,0,0,4.42,53.2595,0.0
104373,1,8.86,83.33,32.96,53.89,87.34,77.04,1,1,0,5.98,66.6705,1.0
104374,1,1.68,82.46,57.06,53.64,67.68,22.58,0,1,3,8.51,59.01400000000001,1.0
104375,1,3.22,72.09,50.51,73.92,97.97,61.45,0,0,0,7.64,76.2255,2.0
104376,1,7.26,86.64,46.0,55.14,95.96,69.6,0,1,3,8.35,72.195,2.0
104377,0,4.69,74.86,75.13,71.22,99.9,44.45,1,1,2,8.61,79.72699999999999,2.0
104378,1,8.89,57.2,39.12,53.67,37.09,59.42,1,1,2,6.06,45.885,0.0
104379,1,3.68,84.05,90.25,48.33,72.46,73.97,0,1,3,7.47,71.29549999999999,2.0
104380,0,1.11,75.35,76.54,51.48,58.53,51.86,1,1,0,7.55,61.3845,1.0
104381,1,3.71,40.76,79.75,85.28,67.29,40.0,0,0,1,7.15,68.8975,1.0
104382,1,6.2,94.1,95.47,70.08,51.61,84.22,0,0,1,5.63,72.5095,2.0
104383,0,4.38,72.74,95.97,98.05,33.36,98.99,0,1,0,8.16,72.5555,2.0
104384,1,5.81,92.12,68.62,87.45,79.54,29.5,1,1,0,7.84,75.5875,2.0
104385,1,8.89,92.96,64.68,61.43,97.61,90.05,1,1,0,6.23,80.75800000000001,2.0
104386,1,9.21,66.7,53.48,43.18,67.27,59.09,1,0,2,6.1,57.6145,1.0
104387,1,3.39,70.46,80.09,75.54,53.07,50.31,0,0,0,4.05,65.5545,1.0
104388,1,5.16,64.95,67.67,79.5,95.68,90.38,1,0,2,8.22,82.42999999999999,2.0
104389,0,5.94,66.97,95.3,59.81,55.53,91.93,1,0,3,5.42,69.33800000000001,1.0
104390,0,9.54,93.71,46.7,42.24,94.02,34.54,0,0,1,6.35,65.632,1.0
104391,0,9.99,87.29,51.72,66.79,89.9,42.25,1,1,2,6.06,71.46050000000001,2.0
104392,0,3.12,47.59,52.13,44.04,67.01,86.67,0,0,2,7.39,58.3155,1.0
104393,0,7.54,76.62,86.42,95.5,77.38,54.17,0,1,1,5.95,81.32100000000001,2.0
104394,0,4.4,99.75,36.93,72.17,79.02,35.92,0,1,2,4.9,66.6525,1.0
104395,1,1.07,75.73,61.9,46.89,74.88,96.6,1,1,2,8.34,67.5435,1.0
104396,0,1.08,87.15,59.93,41.18,41.25,29.53,1,0,0,4.92,48.386500000000005,0.0
104397,0,5.15,86.14,35.12,78.75,78.49,64.93,0,1,1,4.14,69.28999999999999,1.0
104398,1,5.4,61.02,58.76,78.08,30.23,48.51,0,1,2,4.98,52.8055,0.0
104399,1,1.2,62.31,65.94,69.78,79.7,50.62,0,0,3,6.28,69.821,1.0
104400,0,7.18,83.44,34.56,71.07,68.84,19.54,1,1,0,6.12,59.0715,1.0
104401,1,3.65,70.0,65.69,70.29,48.18,33.14,1,0,1,7.98,57.8875,1.0
104402,0,6.04,74.23,97.15,52.01,86.26,25.03,1,0,3,4.97,72.54950000000001,2.0
104403,1,3.71,82.77,98.52,95.31,58.37,77.47,1,1,1,7.88,79.985,2.0
104404,0,2.5,86.65,67.22,60.95,64.0,72.8,0,1,1,4.48,67.0265,1.0
104405,1,4.66,56.29,66.06,26.52,31.94,81.47,0,1,1,6.37,44.797,0.0
104406,1,3.09,48.81,49.99,51.13,58.09,72.93,0,1,2,8.33,55.286,1.0
104407,0,5.81,57.51,99.8,34.77,41.72,21.58,0,1,1,6.06,51.1635,0.0
104408,0,2.79,70.45,49.2,52.25,49.33,98.07,1,0,1,8.82,57.02000000000001,1.0
104409,0,5.58,60.53,61.7,70.62,47.65,26.97,0,0,1,7.16,55.4225,1.0
104411,0,7.04,43.21,54.45,90.27,62.23,73.62,1,0,0,6.55,66.92099999999999,1.0
104412,1,7.79,70.59,35.0,70.77,66.58,22.64,0,1,2,6.15,57.3185,1.0
104413,0,1.99,62.08,82.07,47.15,69.97,25.35,1,1,2,4.42,61.434,1.0
104414,0,5.21,72.08,69.27,48.34,62.36,88.89,0,1,2,4.6,63.862,1.0
104415,1,1.64,65.35,70.05,59.93,90.87,39.88,1,0,1,6.86,71.32,2.0
104416,1,6.38,57.05,50.06,43.61,32.64,69.9,0,1,0,7.07,45.0335,0.0
104417,0,3.38,94.25,87.04,25.33,72.97,87.29,0,1,3,8.92,67.434,1.0
104418,1,5.75,51.09,30.23,26.99,90.63,97.59,1,0,1,8.29,59.382,1.0
104419,1,5.66,80.88,53.35,51.83,32.87,28.93,0,1,3,8.22,46.113,0.0
104420,0,9.32,95.48,76.16,34.32,64.74,21.06,1,0,3,5.43,58.12499999999999,1.0
104421,1,5.94,72.32,93.55,26.68,71.23,76.67,0,1,0,6.06,65.2095,1.0
104422,1,6.25,92.58,46.42,89.45,43.36,26.94,1,1,0,4.51,58.77450000000001,1.0
104423,0,4.61,47.49,67.88,45.56,47.68,62.22,0,0,2,6.91,52.625,0.0
104424,0,9.54,69.63,67.66,62.73,84.99,57.94,1,1,3,4.35,71.71799999999999,2.0
104425,1,7.99,67.42,91.19,38.46,69.72,60.39,1,0,2,6.23,65.036,1.0
104426,1,3.57,40.49,33.54,28.5,52.1,68.48,0,1,3,6.83,42.965,0.0
104427,0,8.6,66.6,59.71,80.86,83.53,86.58,1,0,2,5.14,76.7105,2.0
104428,1,4.89,62.14,42.77,34.37,82.27,34.46,0,0,0,7.88,55.60099999999999,1.0
104429,1,8.46,80.19,31.51,26.93,54.18,59.97,0,0,3,7.37,46.0135,0.0
104430,1,8.41,96.3,40.29,69.04,64.21,40.3,1,1,3,4.74,61.4515,1.0
104431,0,2.7,45.15,98.35,26.01,76.52,38.69,0,1,0,8.92,61.3385,1.0
104432,1,7.31,59.65,45.04,57.72,54.03,11.84,1,0,3,6.71,49.4975,0.0
104433,1,3.62,66.64,95.45,46.66,74.03,63.95,0,0,2,4.13,69.72449999999999,1.0
104434,0,3.68,67.31,44.37,48.96,47.58,97.53,1,0,2,5.75,54.251,0.0
104435,1,3.67,86.49,95.19,25.29,50.44,78.51,1,0,3,8.9,59.5145,1.0
104436,1,7.53,66.6,75.82,97.33,51.75,31.85,0,1,3,8.51,67.454,1.0
104437,0,3.07,41.63,37.93,63.77,95.52,74.45,1,1,2,4.76,68.56849999999999,1.0
104438,0,1.01,82.61,70.73,67.94,88.36,36.76,1,0,0,8.28,73.994,2.0
104439,0,7.44,93.09,52.3,74.96,69.56,77.83,0,0,0,7.09,70.638,2.0
104440,0,2.54,70.83,56.82,84.81,69.47,86.94,1,0,2,4.11,72.658,2.0
104441,1,1.94,74.87,60.81,70.59,33.93,40.09,0,1,0,7.79,53.181,0.0
104442,1,3.14,49.78,59.59,82.16,75.47,10.2,1,1,0,6.06,64.87049999999999,1.0
104443,0,4.42,53.24,76.49,58.66,52.97,37.45,0,1,3,5.98,57.57149999999999,1.0
104444,0,5.28,54.11,83.79,52.85,72.86,28.53,1,0,1,5.91,63.7355,1.0
104445,1,1.4,65.84,53.04,86.74,88.82,65.68,0,0,2,6.98,76.532,2.0
104446,0,9.74,95.69,94.71,89.9,33.18,36.11,0,1,1,7.57,66.21,1.0
104447,1,7.44,71.31,95.69,35.34,72.49,13.24,0,0,2,7.24,61.7995,1.0
104448,0,3.91,51.53,32.85,65.7,69.49,57.82,1,1,0,5.21,58.2515,1.0
104449,1,3.87,55.97,31.04,76.27,44.47,88.72,1,1,0,7.53,55.309000000000005,1.0
104450,0,5.04,63.04,59.75,31.27,75.25,50.62,1,1,3,4.68,57.471,1.0
104451,0,6.64,77.4,71.35,94.72,68.84,43.87,0,0,3,8.86,74.17099999999999,2.0
104452,1,2.32,66.4,49.45,64.01,83.71,26.07,1,1,0,6.37,64.438,1.0
104453,0,2.7,63.55,48.16,73.41,37.74,44.86,0,0,3,4.46,52.0345,0.0
104454,1,8.73,73.88,77.48,38.37,61.05,39.78,1,0,3,6.88,57.822,1.0
104455,1,3.31,54.51,72.12,44.83,99.86,99.54,1,1,2,6.88,75.98750000000001,2.0
104456,1,4.42,44.73,41.7,34.08,78.25,12.74,1,0,3,4.19,49.9945,0.0
104457,1,8.84,41.46,91.92,44.8,77.9,31.5,0,0,0,4.05,64.145,1.0
104458,1,6.97,55.08,77.6,61.93,52.25,16.18,1,0,0,8.98,56.416,1.0
104459,0,4.08,45.5,55.38,87.52,36.57,87.17,1,0,0,5.95,59.0225,1.0
104460,0,7.15,60.18,77.85,65.03,96.46,47.56,1,0,3,5.23,76.3625,2.0
104461,1,1.18,86.38,37.89,43.33,37.38,81.66,1,0,3,6.74,48.29749999999999,0.0
104462,0,7.62,82.98,62.78,28.35,99.49,72.29,1,1,1,4.04,69.99199999999999,1.0
104463,1,5.38,76.66,41.83,71.65,38.8,93.52,0,1,0,4.06,56.87649999999999,1.0
104464,0,8.32,91.15,32.9,56.51,41.96,12.14,1,0,3,4.56,45.7225,0.0
104465,0,9.59,56.92,53.68,98.83,51.59,28.66,0,0,1,8.01,62.058,1.0
104466,0,9.33,93.1,40.55,83.48,65.87,73.18,0,0,0,5.24,68.66250000000001,1.0
104467,0,9.18,63.95,74.35,85.63,85.33,62.67,0,1,0,6.52,78.80499999999999,2.0
104468,1,5.61,64.05,77.18,25.92,97.97,72.52,0,1,0,5.12,69.8625,1.0
104469,1,4.24,64.32,40.41,83.33,55.12,61.79,1,1,2,6.72,60.8175,1.0
104471,0,7.21,98.53,85.5,68.93,73.17,93.93,0,1,0,6.0,79.18800000000002,2.0
104472,1,8.96,48.31,30.14,58.56,79.76,92.92,0,1,1,6.17,62.70700000000001,1.0
104473,0,2.86,60.45,54.07,67.87,57.82,13.42,1,1,0,7.27,55.4055,1.0
104474,1,9.26,59.16,64.62,35.01,42.84,47.23,0,1,2,8.21,47.3095,0.0
104475,1,8.34,44.48,87.3,59.27,51.42,55.95,0,0,3,5.6,60.3175,1.0
104476,1,9.81,49.14,88.7,27.77,75.91,42.21,0,0,0,6.66,60.386,1.0
104477,0,8.92,42.69,80.75,28.07,64.59,14.46,1,0,3,8.27,51.489,0.0
104478,1,3.52,57.54,47.3,74.33,82.04,52.51,1,1,2,4.84,67.7615,1.0
104479,0,1.95,92.0,80.41,96.38,45.27,97.81,0,1,1,8.9,75.00250000000001,2.0
104480,1,2.01,60.37,47.26,83.3,88.94,16.5,1,1,1,7.75,69.093,1.0
104481,0,3.62,47.42,45.02,60.19,40.91,83.5,1,0,3,5.83,51.462,0.0
